,Topic_Perc_Contrib,readability,richness,objectivity,Review Useful,text
106,0.4125,6.98,49.04938271604938,0.6875,1,"['wait', 'bit', 'see', 'mind', 'spends_time', 'much', 'other', 'bottom', 'problem', 'help', 'set', 'appointment', 'front', 'fighting', 'med', 'assure', 'give', 'educational', 'material', 'else']"
107,0.3766,5.71,57.34400000000001,0.4666666666666667,1,"['good', 'doctor', 'ever', 'patient', 'family', 'part', 'medical', 'awesome', 'qjr']"
108,0.3482,11.36,11.0,0.09999999999999998,1,"['rare', 'commodity', 'aknowleadgable', 'honest', 'kind', 'understaning', 'well', 'roounde', 'pseciaoit']"
109,0.3614,11.73,22.679999999999993,0.4,1,"['doctor', 'period', 'care', 'careful', 'respectful', 'professional']"
110,0.3745,9.2,7.0,0.5,1,"['diagnostician', 'honest', 'professional', 'nonsence']"
111,0.3944,7.8,57.269333333333336,0.54375,1,"['love', 'doctor', 'able', 'connect', 'patient', 'basis', 'take', 'time', 'rush', 'detail', 'appointment', 'ready', 'wait', 'worth', 'wait', 'coffee', 'tea', 'update', 'magazine', 'wait']"
112,0.3995,8.45,58.64727272727274,0.405,1,"['relative', 'post', 'claim', 'patient', 'follow', 'clinic', 'care', 'love', 'sorry', 'other', 'experience', 'however', 'excellent', 'doctor', 'highly_recommende']"
113,0.4092,7.25,75.81000000000002,0.25,1,"['exceptional', 'physician', 'thorough', 'patient', 'care', 'doctor', 'take', 'time', 'really', 'listen', 'communicate', 'patient', 'gynecologist', 'stand', 'term', 'excellence', 'treatment', 'rare', 'superior', 'doctor', 'wish']"
114,0.3809,6.98,76.88000000000001,0.6958333333333333,1,"['care', 'doctor', 'overall', 'pleased', 'experience', 'come', 'really', 'take', 'time', 'explain', 'procedure', 'call', 'lab', 'result', 'answer_question', 'overall', 'physician', 'definitely_recommend', 'people', 'future', 'staff', 'friendly', 'well']"
115,0.4259,5.57,68.69632543734829,0.6000000000000001,1,"['see', 'doctor', 'waste', 'time', 'nerve', 'time', 'bad', 'experience', 'ever', 'say', 'away', 'sexually', 'transmit', 'take', 'kept_waiting', 'result', 'whole', 'week', 'medication', 'disease', 'stress', 'get', 'call', 'office', 'say', 'still', 'result', 'call', 'ok', 'disease', 'later', 'laboratory', 'call', 'test', 'fault', 'imagine']"
116,0.3333,10.03,13.0,1.0,1,"['confidence', 'knowledge', 'way', 'communicate']"
117,0.4808,6.2,93.5531090067727,0.4214285714285715,1,"['must', 'relative', 'writing', 'comment', 'make', 'horrible', 'experience', 'provide', 'clear', 'response', 'question', 'say', 'possible', 'suppose', 'want', 'leave', 'room', 'offer', 'advice', 'ask', 'opinion', 'staff', 'bad', 'argue', 'require', 'insurance', 'call', 'insurance', 'time', 'still', 'work', 'get', 'letter', 'insurance', 'payment', 'deny', 'office', 'staff', 'authorization', 'prior', 'responsibility', 'horrible', 'trust', 'way', 'visit', 'let', 'location', 'building', 'fool', 'think', 'doctor']"
118,0.4047,10.75,54.88000000000004,0.28,1,"['profetional', 'attentive', 'answer', 'question', 'highly', 'recomend']"
119,0.4783,6.57,84.39936608557845,0.26,1,"['woman', 'tell', 'baby', 'heartbeat', 'push', 'go', 'far', 'offer', 'clinic', 'call', 'tell', 'wait', 'healthy', 'sitting', 'result', 'wait', 'catch', 'instead', 'call', 'ask', 'choose', 'rubbed', 'face', 'possibly', 'make', 'mistake', 'irresponsible', 'death', 'recommendation', 'fact', 'rub', 'face', 'increase', 'irresponsible', 'extreme', 'mental', 'side_effect', 'refuse', 'release', 'fact']"
120,0.4146,7.38,252.00000000000009,0.3999999999999999,1,"['good', 'doctor', 'office', 'experience', 'ever', 'knowledgeable', 'manner', 'staff', 'helpful', 'accomodating']"
121,0.3702,6.61,71.94116007888192,0.5266666666666666,1,"['need', 'gyn', 'call', 'office', 'schedule', 'office', 'beautiful', 'staff', 'friendly', 'insurance', 'accept', 'relief', 'wait', 'see', 'worth', 'wait', 'nurse', 'warm', 'doctor', 'answer', 'question', 'female', 'make', 'feel_comfortable', 'recommend', 'practice']"
122,0.3725,9.14,47.320000000000036,0.33333333333333337,1,"['competent', 'care', 'take', 'time', 'explain', 'condition', 'patient']"
123,0.3437,9.63,80.91999999999999,0.5333333333333333,0,"['professional', 'specialist', 'surgery', 'confidently', 'recommend', 'doctor', 'trust']"
124,0.3773,8.33,98.74666666666666,0.44999999999999996,0,"['examine', 'prescribe', 'injection', 'receive', 'answer', 'question', 'organize', 'responsible', 'doctor', 'bonus', 'office']"
125,0.3615,7.01,86.82333333333335,0.44999999999999996,0,"['talk', 'professionally', 'carefully', 'worry', 'patient', 'prescribe', 'correct', 'treatment', 'help', 'surgery', 'help', 'daughter', 'rid', 'problem', 'much', 'professional', 'appointment', 'polite', 'staff', 'service', 'place']"
126,0.346,6.1,37.85600000000001,0.35,0,"['meet', 'comfortable', 'quickly', 'seem', 'knowledgeable', 'understanding']"
127,0.3703,8.09,44.034000000000006,0.6444444444444444,0,"['doctor', 'patience', 'question', 'late', 'traffic', 'last', 'patient', 'wait', 'treat', 'negative', 'attitude', 'recommend']"
128,0.3515,6.45,56.02153846153847,0.33333333333333337,0,"['meet', 'really', 'fantastic', 'doctor', 'concern', 'call', 'immediately', 'schedule', 'appointment', 'physician', 'get', 'enough', 'praise', 'really', 'good', 'physician']"
129,0.3464,8.56,17.0,1.0,1,['concern']
130,0.3642,11.83,6.0,0.16666666666666674,1,"['knowledgeable', 'extremely', 'pleasant', 'engaging']"
131,0.3623,7.59,9.0,0.25,0,"['fantastic', 'experience', 'good', 'doctor', 'see']"
132,0.3441,9.12,9.0,0.5,0,"['around', 'amazing', 'highly_recommend', 'worth', 'price']"
133,0.3646,9.53,121.37999999999998,0.3416666666666667,0,"['professional', 'informative', 'get', 'microneedle', 'therapy', 'pleased', 'result', 'check', 'post', 'procedure', 'provide', 'skin', 'care', 'anti_aging', 'suggest', 'utilize', 'outstanding', 'product', 'recommend', 'friend', 'continue']"
134,0.3972,6.12,83.02823529411765,0.6,0,"['vacation', 'ask', 'friend', 'tell', 'contact', 'thankfully', 'available', 'house', 'call', 'stay', 'contact', 'treatment', 'meet']"
135,0.3387,7.19,107.52000000000001,0.5,0,"['refer', 'friend', 'botox_treatment', 'get', 'well', 'speak', 'well', 'educate', 'overall', 'process', 'exceptional', 'recommend', 'friend', 'appreciate', 'call']"
136,0.3428,9.95,8.0,0.5,0,"['interested', 'help', 'concern']"
137,0.3428,9.95,8.0,0.5,0,"['interested', 'help', 'concern']"
138,0.3893,7.2,19.0,0.2523809523809524,0,"['smart', 'care', 'responsive', 'holistic', 'practice', 'important', 'staff', 'group', 'good', 'shoot', 'giver', 'anywhere']"
139,0.3758,8.38,17.0,0.3571428571428571,0,"['go', 'consistently', 'really', 'smart', 'thorough', 'patient', 'responsive', 'helpful']"
140,0.3668,6.7,60.68999999999999,0.54375,0,"['hand', 'listen', 'care', 'pro', 'active', 'help', 'path', 'overall', 'well', 'health', 'love', 'combination', 'able', 'email', 'helpful']"
141,0.3631,6.34,40.459999999999994,0.2333333333333334,0,"['amazing', 'daughter', 'offer', 'open', 'office', 'throat', 'amazing', 'doctor', 'ever_met']"
142,0.3586,10.03,13.0,0.5416666666666666,0,"['fantastic', 'doctor', 'get', 'really', 'tough', 'medical', 'problem', 'professional', 'caring']"
143,0.3708,6.8,51.03,0.29999999999999993,0,"['amazing', 'doctor', 'warm', 'care', 'talk', 'talk', 'family', 'good', 'doctor', 'around']"
144,0.3641,6.24,63.00000000000002,0.4,0,"['encourage', 'call', 'email', 'question', 'refer', 'doctor', 'well', 'specialist', 'love']"
145,0.3646,8.59,63.00000000000002,1.0,0,"['helpful', 'knowledge', 'alternative', 'way', 'treat', 'patient']"
146,0.3742,6.92,77.44000000000003,0.09999999999999998,0,"['hate', 'go', 'doctor', 'make', 'feel_comfortable', 'care', 'patient', 'person', 'issue', 'sometimes', 'follow', 'regardless', 'highly_recommende']"
147,0.3869,7.35,59.24800000000001,0.6,0,"['good', 'experience', 'doctor', 'ever', 'helpful', 'professional', 'sensitive', 'matter', 'extremely', 'available', 'email', 'call', 'back', 'bring', 'son', 'responsive', 'urgent', 'call', 'kid']"
148,0.3738,10.51,12.0,1.0,0,"['misdiagnosed', 'pregnancy', 'return', 'emergency', 'call']"
149,0.3869,7.74,67.75999999999999,0.0,0,"['knowlegable', 'helpful', 'supportive', 'sense', 'humor', 'highly_recommend']"
150,0.3622,8.58,141.9600000000001,0.20833333333333337,0,"['feel', 'blessed', 'meet', 'wonderful', 'therapist', 'knowledge', 'skill', 'expectation', 'care', 'extremely', 'helpful', 'help', 'other', 'improve', 'well']"
151,0.3466,8.71,78.49333333333335,0.3999999999999999,0,"['offer', 'good', 'treatment', 'fibromyalgia', 'neck', 'issue', 'never', 'capable_hand']"
152,0.3939,8.68,87.50000000000006,0.19999999999999996,0,"['patient', 'always', 'experience', 'good', 'possible', 'treatment', 'service', 'ongoing', 'treatment', 'invaluable', 'quality']"
153,0.3817,8.56,71.02358490566039,0.4375,0,"['care', 'support', 'staff', 'physician', 'health', 'excellent', 'doctor', 'way', 'well', 'equipped', 'gym', 'treatment', 'room', 'personal', 'effective', 'care', 'receive', 'rehabilitation', 'wellness', 'group', 'big', 'kudo', 'therapist', 'effectively', 'relieve', 'chronic', 'suffering', 'resume', 'site', 'private', 'room']"
154,0.4152,10.03,13.0,0.0,0,"['provide', 'exceptional', 'health', 'care', 'staff', 'efficient', 'helpful']"
155,0.3899,7.77,104.04000000000003,0.386904761904762,0,"['always', 'greet', 'pleasant', 'organized', 'staff', 'treatment', 'amazing', 'several', 'manipulation', 'able', 'breathe', 'fully', 'long', 'air', 'hunger', 'nausea', 'completely', 'subside', 'walked', 'office', 'calmer', 'anxious', 'person', 'recommend']"
156,0.411,6.56,121.17378917378917,0.4099999999999999,1,"['pleased', 'experience', 'self', 'concious', 'impending', 'forehead', 'wrinkle', 'get', 'see', 'time', 'please', 'much', 'art', 'drug', 'definitely', 'gift', 'place', 'injection', 'perfect', 'spot', 'forehead', 'look', 'well', 'ever', 'completely_natural', 'wrinkle', 'free', 'go', 'back', 'future', 'injection', 'important_part', 'aside', 'beautiful', 'midtown', 'practice', 'manager', 'extremely', 'sweet', 'make', 'feel', 'home', 'entire', 'time', 'almost', 'viste', 'friend', 'tea']"
157,0.3772,8.64,61.5,0.6307692307692307,1,"['go', 'regularly', 'follow', 'advice', 'get', 'frequent', 'compliment', 'skin', 'knowledgeable', 'cordial', 'late', 'skin', 'technology', 'disposal', 'wish', 'better', 'look', 'skin', 'expert', 'hand', 'recommend', 'without_reservation']"
158,0.3779,7.01,121.00000000000001,0.40303030303030307,1,"['schedule', 'charm', 'beautiful', 'professional', 'follow', 'wonderful', 'beautiful', 'luck', 'friendly', 'importantly', 'doctor', 'disappoint', 'procedure', 'still', 'look', 'last', 'way', 'expectation', 'forefront', 'new', 'treatment', 'make', 'available', 'patient', 'believe', 'helpful', 'positive', 'difference', 'life', 'can', 'enough', 'thing']"
159,0.3453,7.58,82.0,0.26250000000000007,1,"['time', 'visit', 'greet', 'secretary', 'kind', 'enough', 'help', 'invite', 'perfect', 'sleep', 'baby', 'mother', 'feel', 'able', 'empathize', 'issue', 'concern', 'importantly', 'honest', 'conservative', 'suggestion', 'return', 'sincerely']"
160,0.3486,6.29,62.720000000000006,0.65,1,"['go', 'consultation', 'really', 'know', 'stuff', 'true_professional', 'sincerely', 'care', 'really', 'feel', 'safe', 'end', 'time', 'feel', 'look', 'definitely_recommend']"
161,0.3606,7.46,84.04225352112675,0.3928571428571429,1,"['refer', 'aesthetician', 'wonderful', 'experience', 'medical', 'spa', 'calm', 'relax', 'different', 'doctor', 'office', 'receptionist', 'sweet', 'thorough', 'patient', 'inject', 'eye', 'cheek', 'microcannula', 'bruise', 'look', 'refresh', 'figure', 'exactly', 'keep', 'comment', 'well_rested', 'look', 'highly_recommend', 'aesthetician', 'wonderful', 'referral']"
162,0.4217,7.57,84.12444444444442,0.265,0,"['refer', 'brilliant', 'thoughtful', 'kind', 'intuitive', 'care', 'physician', 'ever_met', 'star', 'highly', 'highly_recommend']"
163,0.3503,6.87,111.99999999999991,1.0,0,"['go', 'instead', 'family', 'doctor']"
164,0.4527,6.66,55.40296235959873,0.6840277777777777,1,"['extremely', 'disappointed', 'level', 'care', 'receive', 'go', 'fine', 'health', 'issue', 'sit', 'properly', 'instruct', 'supplement', 'order', 'correct', 'anemia', 'want', 'help', 'drag', 'information', 'online', 'research', 'symptom', 'mean', 'come', 'back', 'ask', 'symptom', 'still', 'provide', 'information', 'forget', 'check', 'vitamin', 'important', 'condition', 'check', 'ask', 'referral', 'nutritionist', 'care', 'properly', 'machine', 'treat', 'human', 'never', 'back', 'clearly', 'care', 'well', 'properly', 'educate', 'provide', 'care', 'patient', 'doctor', 'allow', 'practice', 'medicine']"
165,0.3986,7.01,52.33434521478,0.1972222222222222,0,"['go', 'far', 'good', 'doctor', 'staff', 'extremely', 'kind', 'appointment', 'physical_exam', 'get', 'early', 'able', 'away', 'listen', 'concern', 'give', 'excellent', 'advice', 'support', 'funny', 'talk', 'incredibly', 'knowledgeable', 'entire_staff', 'fantastic']"
166,0.3442,6.34,71.68,0.44999999999999996,0,"['see', 'health', 'crisis', 'routine', 'examination', 'give', 'numerous', 'wonderful', 'referral', 'make', 'laugh', 'good', 'medicine', 'ever', 'refer', 'friend']"
167,0.3773,8.17,78.44666666666666,0.6666666666666667,0,"['personable', 'remember', 'particular', 'patient', 'history', 'efficient', 'examination', 'rush', 'recommend', 'friend', 'continue']"
168,0.3703,5.84,90.71999999999997,0.4,0,"['see', 'love', 'level', 'care', 'service', 'provide']"
169,0.3827,8.62,28.000000000000007,0.5,0,"['efficient', 'friendly', 'care', 'knowledgeable']"
170,0.3502,7.97,269.08000000000027,1.0,0,"['make', 'take', 'time', 'answer_question', 'thoroughly', 'definitely_come', 'back']"
171,0.3651,7.52,53.760000000000005,0.75,0,"['helpful', 'professional', 'patient', 'never', 'wait', 'long', 'office']"
172,0.3728,5.93,102.79294117647058,0.4892857142857143,1,"['listen', 'long', 'go', 'year', 'embarrassed', 'rush', 'thorough', 'smart', 'friend_recommende', 'pass', 'fortune', 'finding', 'doctor', 'countless', 'people', 'job', 'always', 'travel', 'bonus', 'staff', 'helpful', 'friendly']"
173,0.3451,8.5,27.439999999999994,1.0,0,"['always', 'patient', 'understanding', 'helpful', 'always', 'make', 'feel', 'hear', 'support']"
174,0.3423,5.35,45.86092715231788,1.0,0,"['go', 'go', 'always', 'feel_comfortable', 'go', 'yo', 'occassion']"
175,0.3775,9.21,135.52000000000015,0.09999999999999998,0,"['see', 'year', 'always', 'thorough', 'sensitive', 'empathetic', 'never', 'rush', 'efficient', 'highly_recommend']"
176,0.3454,7.24,72.82800000000002,0.4833333333333333,0,"['see', 'see', 'really', 'thorough', 'never', 'feel_rushe', 'make', 'appointment', 'easy', 'doctor', 'office', 'specialist', 'referred_several', 'friend']"
177,0.3541,7.11,87.50000000000006,1.0,0,"['knowledgeable', 'take', 'time', 'issue', 'rush']"
178,0.364,8.1,50.54000000000001,1.0,0,"['experience', 'time', 'thorough', 'receive', 'test_result', 'promptly']"
179,0.3958,6.76,83.08893657606103,0.7174603174603175,0,"['sometimes', 'wait', 'time', 'find', 'professional', 'talk', 'mind', 'wait', 'care', 'attention', 'detail', 'may', 'reason', 'wait', 'take', 'time', 'listen', 'present', 'personal', 'matter', 'actually', 'psyhiatrist', 'refer', 'away', 'get', 'choose', 'work', 'job', 'well', 'problem', 'family', 'detail', 'next', 'time', 'often', 'open', 'alternative', 'treatment', 'least', 'never', 'deny', 'result', 'send', 'important', 'physical', 'result', 'hand', 'write', 'note', 'time', 'anymore']"
180,0.3524,9.12,107.89333333333332,0.5700000000000001,0,"['comfortable', 'appointment', 'usual', 'actually', 'option', 'switch', 'different', 'health', 'insurance', 'stick', 'current', 'plan', 'keep', 'see']"
181,0.4125,7.01,115.0,0.43333333333333335,0,"['care', 'touchy', 'feely', 'way', 'asks_question', 'pay', 'attention', 'doctor', 'patient', 'always', 'concerned', 'area', 'health', 'lifestyle', 'office', 'busy', 'somehow', 'super', 'appointment', 'really', 'pleasant', 'definitely', 'choice', 'primary_care', 'physical', 'see', 'number', 'time', 'sick', 'definitely', 'listen', 'husband', 'doctor', 'good']"
182,0.3731,6.86,58.33333333333334,0.75,0,"['doctor', 'well_mannere', 'helpful', 'aware', 'receptionist', 'ask', 'doctor', 'emmmmmm', 'happen', 'confidentiality', 'happen', 'doctor', 'receptionist']"
183,0.5109,6.76,99.80405522456635,0.6,1,"['go', 'see', 'doctor', 'develop', 'dementia', 'seeing', 'go', 'elderly', 'doctor', 'memory', 'problem', 'expect', 'well', 'care', 'worst', 'manage', 'physician', 'office', 'none', 'assistant', 'know', 'fact', 'make', 'appointment', 'staff', 'act', 'grab', 'doctor', 'room', 'dress', 'undressed', 'time', 'course', 'assistant', 'disorganize', 'enter', 'office', 'blood', 'fill', 'rubber', 'tube', 'needle', 'attach', 'sit', 'top', 'later', 'spy', 'throw', 'away', 'properly', 'cuff', 'defective', 'clumsiest', 'blood', 'draw', 'history', 'girl', 'never', 'get', 'blood', 'arm', 'walk', 'cry']"
184,0.4114,7.25,117.74000000000001,0.6145382395382395,1,"['see', 'always', 'think', 'world', 'however', 'last', 'poster', 'last', 'physical', 'never', 'actually', 'see', 'medical', 'student', 'assistant', 'student', 'review', 'chart', 'history', 'inexperience', 'honestly', 'get', 'attention', 'free', 'clinic', 'instead', 'sure', 'insurance', 'bill', 'time', 'start', 'search', 'experienced', 'physician', 'especially', 'initially', 'sell', 'experience', 'set', 'other']"
185,0.4559,7.37,129.83090909090913,0.6830952380952381,1,"['doctor', 'never', 'see', 'student', 'exam', 'forget', 'weigh', 'remind', 'come', 'back', 'prescription', 'get', 'note', 'say', 'fine', 'cardiologist', 'doctor', 'train', 'whole', 'physical', 'presentation', 'patient', 'hardly', 'see', 'doctor', 'play', 'fire', 'ask', 'malpractice', 'suit', 'figure', 'maybe', 'throw', 'pay', 'attention']"
186,0.4064,6.7,99.0,0.4,0,"['patient', 'move', 'still', 'appointment', 'city', 'asks_question', 'give', 'appropriate', 'test', 'dispense', 'advice', 'never', 'problem', 'office', 'staff', 'occasion', 'appointment', 'walk', 'visit', 'advise', 'especially', 'cold', 'flu', 'season', 'reputation', 'practice', 'busy']"
187,0.3863,6.52,71.14541899441342,0.5666666666666667,0,"['far', 'best', 'see', 'insurance', 'still', 'see', 'pay', 'next', 'always', 'answer', 'question', 'say', 'take', 'consideration', 'doc', 'snobbery', 'pretense', 'favor']"
